time,0_rod(payload_bars compound_T833sS).X,0_rod(payload_bars compound_T833sS).Y,0_rod(payload_bars compound_T833sS).Z,0_rod(payload_bars compound_T833sS).Euler1,0_rod(payload_bars compound_T833sS).Euler2,0_rod(payload_bars compound_T833sS).Euler3,0_rod(payload_bars compound_T833sS).mass,1_rod(payload_bars compound_T833sS).X,1_rod(payload_bars compound_T833sS).Y,1_rod(payload_bars compound_T833sS).Z,1_rod(payload_bars compound_T833sS).Euler1,1_rod(payload_bars compound_T833sS).Euler2,1_rod(payload_bars compound_T833sS).Euler3,1_rod(payload_bars compound_T833sS).mass,2_rod(payload_bars compound_T833sS).X,2_rod(payload_bars compound_T833sS).Y,2_rod(payload_bars compound_T833sS).Z,2_rod(payload_bars compound_T833sS).Euler1,2_rod(payload_bars compound_T833sS).Euler2,2_rod(payload_bars compound_T833sS).Euler3,2_rod(payload_bars compound_T833sS).mass,3_rod(payload_bars compound_T833sS).X,3_rod(payload_bars compound_T833sS).Y,3_rod(payload_bars compound_T833sS).Z,3_rod(payload_bars compound_T833sS).Euler1,3_rod(payload_bars compound_T833sS).Euler2,3_rod(payload_bars compound_T833sS).Euler3,3_rod(payload_bars compound_T833sS).mass,4_rod(sense_bar compound_T833sS).X,4_rod(sense_bar compound_T833sS).Y,4_rod(sense_bar compound_T833sS).Z,4_rod(sense_bar compound_T833sS).Euler1,4_rod(sense_bar compound_T833sS).Euler2,4_rod(sense_bar compound_T833sS).Euler3,4_rod(sense_bar compound_T833sS).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.3533,-2.12308,2.92039,-10.9174,0.506468,0.0780934,-0.204862,0.24652,-2.12308,2.92039,-10.9174,0.506468,0.0780934,-0.204862,0.24652,-2.12308,2.92039,-10.9174,0.506468,0.0780934,-0.204862,0.24652,-2.12308,2.92039,-10.9174,0.506468,0.0780934,-0.204862,0.24652,-2.12308,2.92039,-10.9174,0.506468,0.0780934,-0.204862,0.24652,-2.69502,2.65223,-10.8401,0.587274,0.196446,-2.50023,0.0593527,-1.46492,3.23926,-11.0027,0.486361,0.132866,-2.53652,0.0593527,-1.88466,2.3569,-11.3169,0.555503,0.099199,-0.97009,0.0593527,-2.34556,3.4497,-10.511,0.546292,0.0998052,-0.958849,0.0593527,-1.83536,2.60408,-10.3568,-1.08659,-0.149018,-0.0991131,0.0593527,-2.36678,3.22598,-11.494,-1.06108,-0.144523,-0.143221,0.0593527,
2.3634,-2.10474,2.92508,-11.025,0.475824,0.0873517,-0.23026,0.24652,-2.10474,2.92508,-11.025,0.475824,0.0873517,-0.23026,0.24652,-2.10474,2.92508,-11.025,0.475824,0.0873517,-0.23026,0.24652,-2.10474,2.92508,-11.025,0.475824,0.0873517,-0.23026,0.24652,-2.10474,2.92508,-11.025,0.475824,0.0873517,-0.23026,0.24652,-2.66123,2.68671,-10.9197,0.568492,0.245607,-2.5084,0.0593527,-1.44287,3.21443,-11.1321,0.478415,0.212087,-2.54548,0.0593527,-1.88839,2.36032,-11.4008,0.414708,0.207363,-0.999995,0.0593527,-2.28398,3.467,-10.6331,0.468403,0.16881,-0.975621,0.0593527,-1.80465,2.62381,-10.4733,-1.10787,-0.184811,-0.139967,0.0593527,-2.3375,3.21473,-11.5898,-1.0742,-0.233144,-0.182273,0.0593527,
2.3735,-2.07284,2.94721,-11.13,0.457748,0.11859,-0.248765,0.24652,-2.07284,2.94721,-11.13,0.457748,0.11859,-0.248765,0.24652,-2.07284,2.94721,-11.13,0.457748,0.11859,-0.248765,0.24652,-2.07284,2.94721,-11.13,0.457748,0.11859,-0.248765,0.24652,-2.07284,2.94721,-11.13,0.457748,0.11859,-0.248765,0.24652,-2.6329,2.72176,-10.9893,0.529607,0.277393,-2.52053,0.0593527,-1.41503,3.22788,-11.2362,0.425616,0.184597,-2.55814,0.0593527,-1.87535,2.39028,-11.4805,0.429934,0.206201,-0.998874,0.0593527,-2.22633,3.50559,-10.7316,0.380154,0.23497,-0.997497,0.0593527,-1.77366,2.66466,-10.5587,-1.11526,-0.228792,-0.172624,0.0593527,-2.30674,3.24626,-11.6735,-1.09118,-0.238129,-0.206389,0.0593527,
2.3836,-2.03569,2.99103,-11.2181,0.412704,0.163772,-0.261394,0.24652,-2.03569,2.99103,-11.2181,0.412704,0.163772,-0.261394,0.24652,-2.03569,2.99103,-11.2181,0.412704,0.163772,-0.261394,0.24652,-2.03569,2.99103,-11.2181,0.412704,0.163772,-0.261394,0.24652,-2.03569,2.99103,-11.2181,0.412704,0.163772,-0.261394,0.24652,-2.61163,2.74863,-11.0582,0.491226,0.289697,-2.53701,0.0593527,-1.37484,3.2707,-11.3331,0.413013,0.199712,-2.56118,0.0593527,-1.84044,2.43741,-11.5652,0.434094,0.209047,-0.99519,0.0593527,-2.16878,3.56203,-10.8189,0.457479,0.192725,-0.987105,0.0593527,-1.72979,2.71003,-10.6317,-1.12579,-0.178479,-0.197307,0.0593527,-2.26929,3.29345,-11.7609,-1.12234,-0.155516,-0.210017,0.0593527,
2.3937,-1.99595,3.0426,-11.2969,0.34247,0.221552,-0.274877,0.24652,-1.99595,3.0426,-11.2969,0.34247,0.221552,-0.274877,0.24652,-1.99595,3.0426,-11.2969,0.34247,0.221552,-0.274877,0.24652,-1.99595,3.0426,-11.2969,0.34247,0.221552,-0.274877,0.24652,-1.99595,3.0426,-11.2969,0.34247,0.221552,-0.274877,0.24652,-2.59426,2.77502,-11.1253,0.42611,0.249619,-2.55821,0.0593527,-1.32379,3.32474,-11.4235,0.410934,0.220599,-2.56185,0.0593527,-1.79612,2.4761,-11.6538,0.452568,0.203534,-0.990034,0.0593527,-2.11075,3.62891,-10.8979,0.354753,0.264503,-1.01258,0.0593527,-1.67903,2.75615,-10.6948,-1.10714,-0.242582,-0.223361,0.0593527,-2.23392,3.3486,-11.8543,-1.10565,-0.274152,-0.218958,0.0593527,
2.4038,-1.94805,3.09388,-11.3707,0.304929,0.260268,-0.27259,0.24652,-1.94805,3.09388,-11.3707,0.304929,0.260268,-0.27259,0.24652,-1.94805,3.09388,-11.3707,0.304929,0.260268,-0.27259,0.24652,-1.94805,3.09388,-11.3707,0.304929,0.260268,-0.27259,0.24652,-1.94805,3.09388,-11.3707,0.304929,0.260268,-0.27259,0.24652,-2.56508,2.80993,-11.198,0.365921,0.189764,-2.57529,0.0593527,-1.27021,3.36236,-11.5181,0.425828,0.281726,-2.56006,0.0593527,-1.76682,2.48884,-11.7414,0.390226,0.25107,-1.00867,0.0593527,-2.07146,3.68397,-10.9718,0.458948,0.208365,-0.990852,0.0593527,-1.63035,2.7858,-10.7647,-1.12402,-0.209927,-0.232722,0.0593527,-2.20686,3.38557,-11.9511,-1.13665,-0.15291,-0.230682,0.0593527,
2.4139,-1.89664,3.13157,-11.4419,0.342515,0.27335,-0.236586,0.24652,-1.89664,3.13157,-11.4419,0.342515,0.27335,-0.236586,0.24652,-1.89664,3.13157,-11.4419,0.342515,0.27335,-0.236586,0.24652,-1.89664,3.13157,-11.4419,0.342515,0.27335,-0.236586,0.24652,-1.89664,3.13157,-11.4419,0.342515,0.27335,-0.236586,0.24652,-2.54076,2.84668,-11.2648,0.459115,0.3629,-2.55196,0.0593527,-1.22508,3.38005,-11.6174,0.359532,0.216937,-2.58066,0.0593527,-1.74226,2.50119,-11.823,0.434084,0.230284,-0.999982,0.0593527,-2.02553,3.72303,-11.0608,0.424101,0.236453,-1.00248,0.0593527,-1.58849,2.81381,-10.8427,-1.14275,-0.189985,-0.246652,0.0593527,-2.17613,3.41343,-12.0419,-1.12482,-0.246227,-0.253679,0.0593527,
2.424,-1.85891,3.1465,-11.5187,0.410532,0.260911,-0.203484,0.24652,-1.85891,3.1465,-11.5187,0.410532,0.260911,-0.203484,0.24652,-1.85891,3.1465,-11.5187,0.410532,0.260911,-0.203484,0.24652,-1.85891,3.1465,-11.5187,0.410532,0.260911,-0.203484,0.24652,-1.85891,3.1465,-11.5187,0.410532,0.260911,-0.203484,0.24652,-2.50246,2.8878,-11.3328,0.368222,0.269146,-2.58166,0.0593527,-1.17463,3.39034,-11.7144,0.374914,0.284162,-2.58045,0.0593527,-1.71073,2.52233,-11.8955,0.38145,0.268894,-1.01178,0.0593527,-1.96494,3.75843,-11.1461,0.325557,0.302964,-1.0327,0.0593527,-1.53866,2.83945,-10.9197,-1.13917,-0.250185,-0.271183,0.0593527,-2.13748,3.43454,-12.1249,-1.11325,-0.337693,-0.279125,0.0593527,
2.4341,-1.81809,3.15556,-11.6013,0.435657,0.251312,-0.196737,0.24652,-1.81809,3.15556,-11.6013,0.435657,0.251312,-0.196737,0.24652,-1.81809,3.15556,-11.6013,0.435657,0.251312,-0.196737,0.24652,-1.81809,3.15556,-11.6013,0.435657,0.251312,-0.196737,0.24652,-1.81809,3.15556,-11.6013,0.435657,0.251312,-0.196737,0.24652,-2.45603,2.91467,-11.3956,0.307561,0.217102,-2.59932,0.0593527,-1.14207,3.38314,-11.8013,0.382953,0.321469,-2.57935,0.0593527,-1.68002,2.52992,-11.9686,0.341689,0.302325,-1.02848,0.0593527,-1.90457,3.77635,-11.2298,0.380393,0.279611,-1.01693,0.0593527,-1.49344,2.86065,-11.002,-1.15523,-0.222914,-0.290885,0.0593527,-2.09629,3.44562,-12.1947,-1.17404,-0.177575,-0.282232,0.0593527,
2.4442,-1.77528,3.15855,-11.6844,0.412255,0.261171,-0.208715,0.24652,-1.77528,3.15855,-11.6844,0.412255,0.261171,-0.208715,0.24652,-1.77528,3.15855,-11.6844,0.412255,0.261171,-0.208715,0.24652,-1.77528,3.15855,-11.6844,0.412255,0.261171,-0.208715,0.24652,-1.77528,3.15855,-11.6844,0.412255,0.261171,-0.208715,0.24652,-2.40632,2.92467,-11.4627,0.407619,0.406689,-2.56894,0.0593527,-1.10631,3.37552,-11.8861,0.319781,0.262482,-2.59883,0.0593527,-1.65255,2.53306,-12.0361,0.379649,0.289854,-1.01807,0.0593527,-1.85142,3.77157,-11.3151,0.369949,0.295356,-1.02058,0.0593527,-1.45051,2.86677,-11.086,-1.16185,-0.227687,-0.306617,0.0593527,-2.05706,3.43982,-12.2629,-1.16546,-0.22728,-0.303085,0.0593527,
2.4543,-1.73114,3.15771,-11.7647,0.363186,0.284825,-0.228167,0.24652,-1.73114,3.15771,-11.7647,0.363186,0.284825,-0.228167,0.24652,-1.73114,3.15771,-11.7647,0.363186,0.284825,-0.228167,0.24652,-1.73114,3.15771,-11.7647,0.363186,0.284825,-0.228167,0.24652,-1.73114,3.15771,-11.7647,0.363186,0.284825,-0.228167,0.24652,-2.35945,2.91884,-11.534,0.29559,0.260718,-2.60645,0.0593527,-1.06619,3.35783,-11.9731,0.346065,0.344296,-2.59148,0.0593527,-1.62615,2.52039,-12.1049,0.323829,0.332507,-1.03524,0.0593527,-1.80334,3.75572,-11.399,0.308313,0.341138,-1.04114,0.0593527,-1.40586,2.85506,-11.1697,-1.15506,-0.269943,-0.322599,0.0593527,-2.02047,3.4189,-12.3361,-1.13913,-0.306938,-0.32946,0.0593527,
2.4644,-1.693,3.14346,-11.8429,0.310877,0.317648,-0.247958,0.24652,-1.693,3.14346,-11.8429,0.310877,0.317648,-0.247958,0.24652,-1.693,3.14346,-11.8429,0.310877,0.317648,-0.247958,0.24652,-1.693,3.14346,-11.8429,0.310877,0.317648,-0.247958,0.24652,-1.693,3.14346,-11.8429,0.310877,0.317648,-0.247958,0.24652,-2.3163,2.90263,-11.6023,0.305663,0.309195,-2.60601,0.0593527,-1.02148,3.32927,-12.0623,0.341156,0.36373,-2.59428,0.0593527,-1.58958,2.49326,-12.1828,0.32361,0.341667,-1.03865,0.0593527,-1.74868,3.73856,-11.482,0.380402,0.309261,-1.0195,0.0593527,-1.35552,2.83566,-11.2485,-1.18254,-0.203546,-0.333361,0.0593527,-1.98223,3.39682,-12.4156,-1.19521,-0.167559,-0.330992,0.0593527,
2.4745,-1.65092,3.11147,-11.9205,0.266692,0.348623,-0.255905,0.24652,-1.65092,3.11147,-11.9205,0.266692,0.348623,-0.255905,0.24652,-1.65092,3.11147,-11.9205,0.266692,0.348623,-0.255905,0.24652,-1.65092,3.11147,-11.9205,0.266692,0.348623,-0.255905,0.24652,-1.65092,3.11147,-11.9205,0.266692,0.348623,-0.255905,0.24652,-2.27821,2.88126,-11.67,0.382603,0.453279,-2.57858,0.0593527,-0.975954,3.29764,-12.1527,0.278342,0.299457,-2.61695,0.0593527,-1.556,2.45733,-12.2601,0.38362,0.316216,-1.01988,0.0593527,-1.69821,3.72393,-11.5635,0.318687,0.353009,-1.04045,0.0593527,-1.30653,2.80854,-11.326,-1.18322,-0.220244,-0.349023,0.0593527,-1.94764,3.36905,-12.5005,-1.16744,-0.261591,-0.352971,0.0593527,
2.4846,-1.60708,3.0648,-11.9982,0.251198,0.372233,-0.257134,0.24652,-1.60708,3.0648,-11.9982,0.251198,0.372233,-0.257134,0.24652,-1.60708,3.0648,-11.9982,0.251198,0.372233,-0.257134,0.24652,-1.60708,3.0648,-11.9982,0.251198,0.372233,-0.257134,0.24652,-1.60708,3.0648,-11.9982,0.251198,0.372233,-0.257134,0.24652,-2.24176,2.85474,-11.7391,0.259453,0.305671,-2.62489,0.0593527,-0.929924,3.25837,-12.2461,0.311846,0.382095,-2.60772,0.0593527,-1.52639,2.41247,-12.3377,0.318946,0.36089,-1.04147,0.0593527,-1.64746,3.6985,-11.6473,0.270948,0.386409,-1.05984,0.0593527,-1.25876,2.77669,-11.399,-1.16274,-0.293771,-0.371118,0.0593527,-1.91428,3.33786,-12.5827,-1.14848,-0.326084,-0.376597,0.0593527,
2.4947,-1.5673,3.02103,-12.0685,0.285213,0.377612,-0.245842,0.24652,-1.5673,3.02103,-12.0685,0.285213,0.377612,-0.245842,0.24652,-1.5673,3.02103,-12.0685,0.285213,0.377612,-0.245842,0.24652,-1.5673,3.02103,-12.0685,0.285213,0.377612,-0.245842,0.24652,-1.5673,3.02103,-12.0685,0.285213,0.377612,-0.245842,0.24652,-2.19581,2.85958,-11.8041,0.257632,0.36476,-2.6235,0.0593527,-0.887292,3.1973,-12.34,0.302542,0.434228,-2.6099,0.0593527,-1.5089,2.37063,-12.4045,0.262708,0.396872,-1.06212,0.0593527,-1.58255,3.67074,-11.7322,0.326338,0.362867,-1.04069,0.0593527,-1.21354,2.74603,-11.4811,-1.21563,-0.234667,-0.386719,0.0593527,-1.87651,3.30552,-12.655,-1.2369,-0.181253,-0.38596,0.0593527,
2.5048,-1.52034,2.99608,-12.1369,0.316731,0.385846,-0.229881,0.24652,-1.52034,2.99608,-12.1369,0.316731,0.385846,-0.229881,0.24652,-1.52034,2.99608,-12.1369,0.316731,0.385846,-0.229881,0.24652,-1.52034,2.99608,-12.1369,0.316731,0.385846,-0.229881,0.24652,-1.52034,2.99608,-12.1369,0.316731,0.385846,-0.229881,0.24652,-2.14459,2.87512,-11.8531,0.329766,0.585282,-2.58281,0.0593527,-0.862953,3.12125,-12.4201,0.190547,0.378328,-2.64843,0.0593527,-1.5135,2.34714,-12.4504,0.252533,0.403544,-1.0632,0.0593527,-1.5029,3.64419,-11.8209,0.195388,0.431383,-1.08518,0.0593527,-1.18015,2.72031,-11.5632,-1.2462,-0.281214,-0.423551,0.0593527,-1.8335,3.27305,-12.7116,-1.22581,-0.314076,-0.433902,0.0593527,
2.5149,-1.47184,2.98057,-12.1984,0.283802,0.396666,-0.237675,0.24652,-1.47184,2.98057,-12.1984,0.283802,0.396666,-0.237675,0.24652,-1.47184,2.98057,-12.1984,0.283802,0.396666,-0.237675,0.24652,-1.47184,2.98057,-12.1984,0.283802,0.396666,-0.237675,0.24652,-1.47184,2.98057,-12.1984,0.283802,0.396666,-0.237675,0.24652,-2.08472,2.88691,-11.9065,0.178483,0.489374,-2.64792,0.0593527,-0.832014,3.05407,-12.5028,0.176518,0.501783,-2.6521,0.0593527,-1.51435,2.32584,-12.4902,0.0925698,0.482012,-1.12867,0.0593527,-1.41896,3.60447,-11.9105,0.155274,0.453764,-1.09723,0.0593527,-1.14142,2.69391,-11.6432,-1.2911,-0.292603,-0.457166,0.0593527,-1.78599,3.24019,-12.7641,-1.30524,-0.252011,-0.461555,0.0593527,
2.525,-1.42618,2.95849,-12.2552,0.20875,0.405279,-0.266349,0.24652,-1.42618,2.95849,-12.2552,0.20875,0.405279,-0.266349,0.24652,-1.42618,2.95849,-12.2552,0.20875,0.405279,-0.266349,0.24652,-1.42618,2.95849,-12.2552,0.20875,0.405279,-0.266349,0.24652,-1.42618,2.95849,-12.2552,0.20875,0.405279,-0.266349,0.24652,-2.02692,2.89466,-11.9538,0.114912,0.528008,-2.6724,0.0593527,-0.792492,2.98887,-12.5881,0.0596527,0.441261,-2.69868,0.0593527,-1.5008,2.30596,-12.5405,0.134359,0.46789,-1.10163,0.0593527,-1.32382,3.5786,-11.9982,0.0964025,0.484578,-1.11881,0.0593527,-1.091,2.66511,-11.7169,-1.34209,-0.284278,-0.494032,0.0593527,-1.73274,3.21369,-12.8256,-1.31147,-0.333391,-0.505619,0.0593527,
2.5351,-1.3803,2.9227,-12.3173,0.0955117,0.441304,-0.313007,0.24652,-1.3803,2.9227,-12.3173,0.0955117,0.441304,-0.313007,0.24652,-1.3803,2.9227,-12.3173,0.0955117,0.441304,-0.313007,0.24652,-1.3803,2.9227,-12.3173,0.0955117,0.441304,-0.313007,0.24652,-1.3803,2.9227,-12.3173,0.0955117,0.441304,-0.313007,0.24652,-1.97802,2.89893,-11.9965,0.00451754,0.478732,-2.71923,0.0593527,-0.743525,2.92364,-12.6716,0.0607605,0.573582,-2.69099,0.0593527,-1.48538,2.26698,-12.593,0.0224358,0.518574,-1.1467,0.0593527,-1.22746,3.55224,-12.0792,-0.0271971,0.537169,-1.17359,0.0593527,-1.0317,2.63083,-11.7764,-1.34976,-0.345579,-0.538805,0.0593527,-1.68358,3.19288,-12.8888,-1.37149,-0.319972,-0.527226,0.0593527,
2.5452,-1.3228,2.88679,-12.388,-0.0422964,0.507119,-0.376886,0.24652,-1.3228,2.88679,-12.388,-0.0422964,0.507119,-0.376886,0.24652,-1.3228,2.88679,-12.388,-0.0422964,0.507119,-0.376886,0.24652,-1.3228,2.88679,-12.388,-0.0422964,0.507119,-0.376886,0.24652,-1.3228,2.88679,-12.388,-0.0422964,0.507119,-0.376886,0.24652,-1.93678,2.89291,-12.0289,-0.011508,0.549872,-2.72143,0.0593527,-0.690649,2.8901,-12.739,-0.0449147,0.475683,-2.73283,0.0593527,-1.46682,2.22344,-12.6405,-0.0140665,0.534126,-1.15899,0.0593527,-1.14668,3.53674,-12.1361,0.056361,0.506211,-1.12626,0.0593527,-0.976629,2.59589,-11.8147,-1.41933,-0.279821,-0.54528,0.0593527,-1.63859,3.17868,-12.9495,-1.40724,-0.309116,-0.543074,0.0593527,
2.5553,-1.27349,2.88416,-12.4358,-0.165587,0.578238,-0.435787,0.24652,-1.27349,2.88416,-12.4358,-0.165587,0.578238,-0.435787,0.24652,-1.27349,2.88416,-12.4358,-0.165587,0.578238,-0.435787,0.24652,-1.27349,2.88416,-12.4358,-0.165587,0.578238,-0.435787,0.24652,-1.27349,2.88416,-12.4358,-0.165587,0.578238,-0.435787,0.24652,-1.87058,2.88775,-12.0708,-0.079833,0.464496,-2.74534,0.0593527,-0.635495,2.8828,-12.7853,-0.111307,0.390498,-2.75088,0.0593527,-1.41906,2.21325,-12.6877,0.0141276,0.525283,-1.13834,0.0593527,-1.07513,3.54217,-12.1747,0.00811722,0.528196,-1.13701,0.0593527,-0.918341,2.5839,-11.8624,-1.37739,-0.356622,-0.5708,0.0593527,-1.58167,3.18799,-12.998,-1.4093,-0.313563,-0.553594,0.0593527,
2.5654,-1.22569,2.91095,-12.4657,-0.221132,0.619921,-0.453674,0.24652,-1.22569,2.91095,-12.4657,-0.221132,0.619921,-0.453674,0.24652,-1.22569,2.91095,-12.4657,-0.221132,0.619921,-0.453674,0.24652,-1.22569,2.91095,-12.4657,-0.221132,0.619921,-0.453674,0.24652,-1.22569,2.91095,-12.4657,-0.221132,0.619921,-0.453674,0.24652,-1.80763,2.90026,-12.1028,-0.00351432,0.61121,-2.68984,0.0593527,-0.596914,2.87211,-12.8293,-0.0665721,0.540985,-2.7158,0.0593527,-1.36759,2.23348,-12.7301,-0.0440088,0.553928,-1.15199,0.0593527,-1.00325,3.52447,-12.2201,-0.0135432,0.543761,-1.13002,0.0593527,-0.868145,2.57072,-11.9229,-1.4422,-0.264416,-0.57145,0.0593527,-1.5212,3.18682,-13.0272,-1.41526,-0.326076,-0.562785,0.0593527,
2.5755,-1.17045,2.92265,-12.5006,-0.186454,0.63258,-0.418087,0.24652,-1.17045,2.92265,-12.5006,-0.186454,0.63258,-0.418087,0.24652,-1.17045,2.92265,-12.5006,-0.186454,0.63258,-0.418087,0.24652,-1.17045,2.92265,-12.5006,-0.186454,0.63258,-0.418087,0.24652,-1.17045,2.92265,-12.5006,-0.186454,0.63258,-0.418087,0.24652,-1.74437,2.9151,-12.1331,-0.072259,0.52937,-2.70772,0.0593527,-0.558716,2.86068,-12.8702,-0.0636681,0.584344,-2.69679,0.0593527,-1.33392,2.25182,-12.765,0.0191536,0.537772,-1.0989,0.0593527,-0.939554,3.51304,-12.2535,-0.0538663,0.569473,-1.13195,0.0593527,-0.819813,2.56523,-11.972,-1.41582,-0.31956,-0.597415,0.0593527,-1.46989,3.1976,-13.0467,-1.4639,-0.266604,-0.570218,0.0593527,
2.5856,-1.11454,2.9143,-12.5397,-0.123605,0.626652,-0.363102,0.24652,-1.11454,2.9143,-12.5397,-0.123605,0.626652,-0.363102,0.24652,-1.11454,2.9143,-12.5397,-0.123605,0.626652,-0.363102,0.24652,-1.11454,2.9143,-12.5397,-0.123605,0.626652,-0.363102,0.24652,-1.11454,2.9143,-12.5397,-0.123605,0.626652,-0.363102,0.24652,-1.68876,2.9412,-12.1509,-0.0294801,0.651514,-2.6616,0.0593527,-0.504654,2.85104,-12.9121,-0.175359,0.391446,-2.73556,0.0593527,-1.31508,2.27803,-12.7921,-0.150695,0.618234,-1.16976,0.0593527,-0.879615,3.51813,-12.2738,-0.0245899,0.569287,-1.09678,0.0593527,-0.766731,2.56683,-12.0066,-1.49632,-0.229545,-0.590496,0.0593527,-1.4298,3.22513,-13.0628,-1.44821,-0.298889,-0.602845,0.0593527,
2.5957,-1.06508,2.90133,-12.5692,-0.0643392,0.587474,-0.308003,0.24652,-1.06508,2.90133,-12.5692,-0.0643392,0.587474,-0.308003,0.24652,-1.06508,2.90133,-12.5692,-0.0643392,0.587474,-0.308003,0.24652,-1.06508,2.90133,-12.5692,-0.0643392,0.587474,-0.308003,0.24652,-1.06508,2.90133,-12.5692,-0.0643392,0.587474,-0.308003,0.24652,-1.63542,2.96782,-12.1653,-0.136968,0.531426,-2.70714,0.0593527,-0.461464,2.84989,-12.9561,0.0140818,0.756537,-2.61649,0.0593527,-1.28918,2.29405,-12.8177,-0.196737,0.641643,-1.18534,0.0593527,-0.810983,3.52859,-12.2996,-0.0601558,0.592361,-1.10214,0.0593527,-0.713502,2.56879,-12.0325,-1.45333,-0.312563,-0.624477,0.0593527,-1.38425,3.25262,-13.0875,-1.4794,-0.275131,-0.618355,0.0593527,
2.6058,-1.01218,2.90473,-12.588,-0.0358562,0.558319,-0.262728,0.24652,-1.01218,2.90473,-12.588,-0.0358562,0.558319,-0.262728,0.24652,-1.01218,2.90473,-12.588,-0.0358562,0.558319,-0.262728,0.24652,-1.01218,2.90473,-12.588,-0.0358562,0.558319,-0.262728,0.24652,-1.01218,2.90473,-12.588,-0.0358562,0.558319,-0.262728,0.24652,-1.58674,2.9863,-12.1894,-0.0823316,0.681363,-2.6759,0.0593527,-0.428426,2.83639,-12.9876,-0.150148,0.555328,-2.71457,0.0593527,-1.25852,2.29741,-12.8382,-0.236886,0.65184,-1.20634,0.0593527,-0.75421,3.5238,-12.3425,-0.165783,0.628884,-1.16277,0.0593527,-0.67494,2.57255,-12.0637,-1.50494,-0.275475,-0.626445,0.0593527,-1.33543,3.25284,-13.1161,-1.52798,-0.244647,-0.619927,0.0593527,
2.6159,-0.962289,2.91843,-12.6043,-0.0501896,0.575071,-0.253911,0.24652,-0.962289,2.91843,-12.6043,-0.0501896,0.575071,-0.253911,0.24652,-0.962289,2.91843,-12.6043,-0.0501896,0.575071,-0.253911,0.24652,-0.962289,2.91843,-12.6043,-0.0501896,0.575071,-0.253911,0.24652,-0.962289,2.91843,-12.6043,-0.0501896,0.575071,-0.253911,0.24652,-1.53674,2.99999,-12.2252,-0.164065,0.56717,-2.71785,0.0593527,-0.393629,2.83009,-13.0099,-0.173007,0.564306,-2.72284,0.0593527,-1.21858,2.3134,-12.8568,-0.0390031,0.571248,-1.08134,0.0593527,-0.705802,3.51803,-12.3756,-0.0968158,0.59621,-1.11835,0.0593527,-0.64233,2.57319,-12.0981,-1.49937,-0.308233,-0.633297,0.0593527,-1.28587,3.24921,-13.1352,-1.43435,-0.391395,-0.654666,0.0593527,
2.626,-0.920969,2.9246,-12.6263,-0.0744782,0.593585,-0.27328,0.24652,-0.920969,2.9246,-12.6263,-0.0744782,0.593585,-0.27328,0.24652,-0.920969,2.9246,-12.6263,-0.0744782,0.593585,-0.27328,0.24652,-0.920969,2.9246,-12.6263,-0.0744782,0.593585,-0.27328,0.24652,-0.920969,2.9246,-12.6263,-0.0744782,0.593585,-0.27328,0.24652,-1.48574,3.0089,-12.244,-0.151278,0.630459,-2.69974,0.0593527,-0.351013,2.82011,-13.0285,-0.198788,0.552505,-2.72591,0.0593527,-1.18679,2.31823,-12.8776,-0.152289,0.612258,-1.13756,0.0593527,-0.647769,3.51026,-12.3962,-0.167085,0.617809,-1.14651,0.0593527,-0.60223,2.56866,-12.1197,-1.53886,-0.280672,-0.628997,0.0593527,-1.23331,3.25771,-13.1542,-1.57871,-0.227709,-0.618307,0.0593527,
2.6361,-0.88317,2.92148,-12.6474,-0.109358,0.60283,-0.304659,0.24652,-0.88317,2.92148,-12.6474,-0.109358,0.60283,-0.304659,0.24652,-0.88317,2.92148,-12.6474,-0.109358,0.60283,-0.304659,0.24652,-0.88317,2.92148,-12.6474,-0.109358,0.60283,-0.304659,0.24652,-0.88317,2.92148,-12.6474,-0.109358,0.60283,-0.304659,0.24652,-1.44062,3.02931,-12.2492,-0.177903,0.627636,-2.70253,0.0593527,-0.306482,2.80774,-13.0471,-0.243712,0.519432,-2.73853,0.0593527,-1.1607,2.32778,-12.8907,-0.345974,0.670186,-1.24481,0.0593527,-0.58436,3.51642,-12.409,-0.154233,0.60842,-1.12375,0.0593527,-0.562342,2.56386,-12.1323,-1.5661,-0.275374,-0.633901,0.0593527,-1.18853,3.27275,-13.1746,-1.504,-0.356199,-0.651824,0.0593527,
