time,0_rod(payload_bars compound_3).X,0_rod(payload_bars compound_3).Y,0_rod(payload_bars compound_3).Z,0_rod(payload_bars compound_3).Euler1,0_rod(payload_bars compound_3).Euler2,0_rod(payload_bars compound_3).Euler3,0_rod(payload_bars compound_3).mass,1_rod(payload_bars compound_3).X,1_rod(payload_bars compound_3).Y,1_rod(payload_bars compound_3).Z,1_rod(payload_bars compound_3).Euler1,1_rod(payload_bars compound_3).Euler2,1_rod(payload_bars compound_3).Euler3,1_rod(payload_bars compound_3).mass,2_rod(payload_bars compound_3).X,2_rod(payload_bars compound_3).Y,2_rod(payload_bars compound_3).Z,2_rod(payload_bars compound_3).Euler1,2_rod(payload_bars compound_3).Euler2,2_rod(payload_bars compound_3).Euler3,2_rod(payload_bars compound_3).mass,3_rod(payload_bars compound_3).X,3_rod(payload_bars compound_3).Y,3_rod(payload_bars compound_3).Z,3_rod(payload_bars compound_3).Euler1,3_rod(payload_bars compound_3).Euler2,3_rod(payload_bars compound_3).Euler3,3_rod(payload_bars compound_3).mass,4_rod(payload_bars compound_3).X,4_rod(payload_bars compound_3).Y,4_rod(payload_bars compound_3).Z,4_rod(payload_bars compound_3).Euler1,4_rod(payload_bars compound_3).Euler2,4_rod(payload_bars compound_3).Euler3,4_rod(payload_bars compound_3).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
33.4007,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51507,4.08857,15.8155,0.689788,0.721156,1.46242,0.199491,1.64341,6.90493,10.7306,0.740017,0.801523,1.41074,0.199491,-0.0693614,6.47156,13.0544,0.685909,0.789418,3.00007,0.199491,-1.44438,4.66222,10.391,0.702941,0.799972,2.88072,0.199491,-2.04577,6.43591,11.3714,0.926432,-0.744561,-1.7793,0.199645,0.347785,3.63595,12.439,0.954951,-0.76929,-1.81747,0.199491,
33.4108,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51473,4.0885,15.8154,0.689609,0.721191,1.46235,0.199491,1.64422,6.90471,10.7315,0.739727,0.801354,1.41073,0.199491,-0.0684474,6.47132,13.0542,0.68569,0.789242,3.00005,0.199491,-1.44319,4.66369,10.3914,0.702697,0.799762,2.88086,0.199491,-2.04413,6.43631,11.3714,0.926195,-0.744738,-1.77934,0.199645,0.348047,3.636,12.4392,0.955114,-0.769333,-1.81763,0.199491,
33.4209,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51436,4.08843,15.8152,0.689399,0.721227,1.46227,0.199491,1.64505,6.90448,10.7325,0.739439,0.801184,1.41074,0.199491,-0.0675066,6.47107,13.0539,0.685467,0.789056,3.00002,0.199491,-1.44198,4.66521,10.3917,0.70244,0.799568,2.881,0.199491,-2.04243,6.43671,11.3713,0.925963,-0.744917,-1.77938,0.199645,0.348313,3.63605,12.4395,0.955253,-0.769379,-1.81777,0.199491,
33.431,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51399,4.08835,15.8151,0.689198,0.721266,1.46219,0.199491,1.64588,6.90424,10.7334,0.739141,0.801011,1.41074,0.199491,-0.06655,6.47081,13.0536,0.685237,0.78889,3,0.199491,-1.44075,4.66675,10.3921,0.702171,0.799392,2.88113,0.199491,-2.04071,6.43711,11.3713,0.9257,-0.745101,-1.77941,0.199645,0.348584,3.6361,12.4398,0.955367,-0.769431,-1.8179,0.199491,
33.4411,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51362,4.08828,15.8149,0.688965,0.721302,1.4621,0.199491,1.64672,6.904,10.7344,0.73884,0.800838,1.41073,0.199491,-0.0655889,6.47056,13.0533,0.685008,0.788711,2.99998,0.199491,-1.43951,4.6683,10.3925,0.701899,0.799222,2.88127,0.199491,-2.03899,6.43752,11.3713,0.92547,-0.745281,-1.77947,0.199645,0.348859,3.63615,12.4401,0.955464,-0.769486,-1.81801,0.199491,
33.4512,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51326,4.08821,15.8147,0.688708,0.721334,1.46198,0.199491,1.64757,6.90378,10.7353,0.738552,0.800666,1.41074,0.199491,-0.0646335,6.47032,13.053,0.684784,0.788524,2.99995,0.199491,-1.43828,4.66983,10.3929,0.701619,0.799081,2.88139,0.199491,-2.03729,6.43794,11.3712,0.925215,-0.745465,-1.7795,0.199645,0.349139,3.6362,12.4404,0.95554,-0.769545,-1.81811,0.199491,
33.4613,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51292,4.08813,15.8146,0.688427,0.72136,1.46185,0.199491,1.6484,6.90358,10.7362,0.738256,0.800496,1.41073,0.199491,-0.0636953,6.47011,13.0527,0.684561,0.788356,2.99993,0.199491,-1.43708,4.67131,10.3932,0.70134,0.798954,2.88151,0.199491,-2.03562,6.43835,11.3712,0.924983,-0.745644,-1.77954,0.199645,0.349422,3.63625,12.4407,0.955601,-0.769608,-1.81819,0.199491,
33.4714,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51262,4.08806,15.8145,0.688175,0.721383,1.46173,0.199491,1.64922,6.90341,10.7371,0.737972,0.800329,1.41072,0.199491,-0.0627845,6.46992,13.0525,0.684346,0.788188,2.9999,0.199491,-1.43592,4.67275,10.3936,0.701068,0.798836,2.88162,0.199491,-2.03402,6.43878,11.3712,0.924775,-0.745817,-1.77959,0.199645,0.349709,3.6363,12.441,0.955651,-0.769674,-1.81827,0.199491,
33.4815,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51235,4.088,15.8144,0.687899,0.721397,1.46159,0.199491,1.65003,6.90329,10.738,0.737713,0.800168,1.41071,0.199491,-0.0619114,6.46976,13.0523,0.684143,0.788013,2.99987,0.199491,-1.43482,4.6741,10.3939,0.700803,0.798735,2.88171,0.199491,-2.03249,6.4392,11.3711,0.924549,-0.745991,-1.77962,0.199645,0.349998,3.63636,12.4413,0.955689,-0.769742,-1.81835,0.199491,
33.4916,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51212,4.08793,15.8143,0.687609,0.721401,1.46144,0.199491,1.65081,6.90321,10.7388,0.73745,0.800011,1.41069,0.199491,-0.061086,6.46965,13.0522,0.68395,0.787855,2.99984,0.199491,-1.43378,4.67537,10.3942,0.700547,0.798651,2.88179,0.199491,-2.03106,6.43963,11.3711,0.92438,-0.746152,-1.77968,0.199645,0.350287,3.63642,12.4416,0.955718,-0.769813,-1.81841,0.199491,
33.5017,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51195,4.08787,15.8143,0.687327,0.721398,1.46128,0.199491,1.65155,6.90319,10.7395,0.737209,0.799862,1.41067,0.199491,-0.0603181,6.46958,13.0521,0.68377,0.787709,2.9998,0.199491,-1.43283,4.67653,10.3944,0.700305,0.798585,2.88186,0.199491,-2.02975,6.44006,11.3711,0.92422,-0.746306,-1.77973,0.199645,0.350575,3.63648,12.4419,0.955736,-0.769886,-1.81847,0.199491,
33.5118,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51182,4.08782,15.8142,0.68705,0.721385,1.46112,0.199491,1.65225,6.90322,10.7402,0.737003,0.799723,1.41065,0.199491,-0.0596163,6.46956,13.0521,0.683609,0.787558,2.99977,0.199491,-1.43196,4.67758,10.3946,0.700082,0.798528,2.88192,0.199491,-2.02857,6.44048,11.3711,0.924069,-0.746453,-1.77977,0.199645,0.350858,3.63654,12.4422,0.955747,-0.76996,-1.81852,0.199491,
33.5219,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51176,4.08777,15.8143,0.686766,0.721362,1.46095,0.199491,1.65291,6.90329,10.7409,0.736803,0.799593,1.41062,0.199491,-0.0589882,6.46958,13.0521,0.683464,0.787426,2.99973,0.199491,-1.4312,4.67849,10.3948,0.699877,0.798488,2.88195,0.199491,-2.02753,6.44089,11.3711,0.923976,-0.746585,-1.77983,0.199645,0.351134,3.63661,12.4425,0.955747,-0.770035,-1.81856,0.199491,
33.532,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51175,4.08772,15.8143,0.686497,0.72133,1.46078,0.199491,1.65351,6.90342,10.7414,0.736631,0.799475,1.41059,0.199491,-0.0584412,6.46964,13.0522,0.683337,0.787312,2.99969,0.199491,-1.43054,4.67926,10.395,0.699694,0.798462,2.88198,0.199491,-2.02665,6.44129,11.3711,0.92389,-0.746706,-1.77987,0.199645,0.351399,3.63667,12.4428,0.955737,-0.77011,-1.81859,0.199491,
33.5421,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51179,4.08768,15.8144,0.686255,0.721292,1.46061,0.199491,1.65405,6.9036,10.7419,0.736496,0.799371,1.41056,0.199491,-0.0579812,6.46975,13.0524,0.683233,0.787199,2.99965,0.199491,-1.43,4.67989,10.3951,0.699538,0.798446,2.88198,0.199491,-2.02592,6.44166,11.3711,0.923831,-0.746813,-1.77992,0.199645,0.351648,3.63674,12.443,0.955718,-0.770183,-1.81862,0.199491,
33.5522,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51188,4.08765,15.8145,0.686051,0.721248,1.46047,0.199491,1.65451,6.90381,10.7423,0.736377,0.79928,1.41052,0.199491,-0.0576133,6.46989,13.0526,0.683149,0.787106,2.99961,0.199491,-1.42958,4.68036,10.3951,0.69941,0.798436,2.88198,0.199491,-2.02537,6.44201,11.3711,0.923814,-0.746901,-1.77997,0.199645,0.351876,3.6368,12.4433,0.955686,-0.770254,-1.81863,0.199491,
33.5623,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51202,4.08762,15.8146,0.685854,0.721198,1.46033,0.199491,1.6549,6.90405,10.7426,0.73629,0.799206,1.41048,0.199491,-0.0573419,6.47006,13.0528,0.683086,0.787038,2.99956,0.199491,-1.42929,4.68067,10.3951,0.699309,0.798442,2.88196,0.199491,-2.02499,6.44232,11.3711,0.92381,-0.746975,-1.78001,0.199645,0.35208,3.63686,12.4435,0.955639,-0.770322,-1.81863,0.199491,
33.5724,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5122,4.0876,15.8147,0.68567,0.721142,1.46018,0.199491,1.6552,6.90431,10.7428,0.736239,0.799149,1.41044,0.199491,-0.0571708,6.47026,13.0531,0.683048,0.786977,2.99953,0.199491,-1.42912,4.68083,10.3951,0.699235,0.798466,2.88192,0.199491,-2.02479,6.44259,11.3712,0.923836,-0.74703,-1.78005,0.199645,0.352253,3.63691,12.4437,0.955575,-0.770386,-1.81861,0.199491,
33.5825,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51241,4.08759,15.8149,0.685519,0.721085,1.46006,0.199491,1.65541,6.90458,10.7429,0.736209,0.79911,1.4104,0.199491,-0.0571024,6.47047,13.0534,0.683034,0.786935,2.99949,0.199491,-1.42908,4.68082,10.3951,0.69919,0.798502,2.88188,0.199491,-2.02476,6.44281,11.3712,0.923893,-0.747064,-1.78009,0.199645,0.352392,3.63696,12.4439,0.955489,-0.770445,-1.81857,0.199491,
33.5926,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51264,4.08759,15.815,0.685391,0.721026,1.45994,0.199491,1.65552,6.90485,10.743,0.736218,0.799091,1.41037,0.199491,-0.0571379,6.47069,13.0537,0.68304,0.786923,2.99946,0.199491,-1.42916,4.68067,10.395,0.699174,0.798557,2.88182,0.199491,-2.02491,6.44296,11.3712,0.92396,-0.74708,-1.78012,0.199645,0.352491,3.63699,12.4441,0.955381,-0.770499,-1.81852,0.199491,
33.6027,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51289,4.0876,15.8152,0.685302,0.72097,1.45985,0.199491,1.65552,6.90512,10.7429,0.736262,0.799093,1.41034,0.199491,-0.0572768,6.4709,13.0541,0.683071,0.786925,2.99943,0.199491,-1.42936,4.68036,10.3949,0.699187,0.798625,2.88174,0.199491,-2.02522,6.44305,11.3713,0.924058,-0.747072,-1.78015,0.199645,0.352546,3.63702,12.4442,0.955251,-0.770546,-1.81844,0.199491,
33.6128,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51315,4.08761,15.8153,0.685233,0.720915,1.45977,0.199491,1.65542,6.90536,10.7427,0.736323,0.799115,1.4103,0.199491,-0.0575174,6.47111,13.0544,0.683125,0.786943,2.99941,0.199491,-1.42969,4.6799,10.3948,0.699225,0.798716,2.88166,0.199491,-2.0257,6.44307,11.3714,0.924165,-0.747045,-1.78017,0.199645,0.352555,3.63704,12.4443,0.955096,-0.770585,-1.81833,0.199491,
33.6229,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51342,4.08763,15.8155,0.68523,0.720867,1.45973,0.199491,1.65522,6.90557,10.7425,0.736423,0.799158,1.41028,0.199491,-0.0578568,6.4713,13.0547,0.683199,0.786991,2.9994,0.199491,-1.43012,4.67931,10.3946,0.699296,0.79881,2.88157,0.199491,-2.02634,6.44301,11.3714,0.924291,-0.746995,-1.78018,0.199645,0.352513,3.63704,12.4443,0.954919,-0.770615,-1.81821,0.199491,
33.633,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51368,4.08766,15.8156,0.685252,0.720824,1.45971,0.199491,1.6549,6.90574,10.7421,0.736555,0.799223,1.41026,0.199491,-0.058291,6.47146,13.0549,0.683294,0.787061,2.99939,0.199491,-1.43067,4.67859,10.3945,0.699389,0.798927,2.88148,0.199491,-2.02712,6.44287,11.3715,0.924425,-0.746925,-1.78018,0.199645,0.35242,3.63702,12.4442,0.954718,-0.770636,-1.81806,0.199491,
33.6431,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51392,4.0877,15.8158,0.685304,0.720788,1.45971,0.199491,1.65448,6.90586,10.7417,0.7367,0.799306,1.41024,0.199491,-0.0588158,6.4716,13.0552,0.68341,0.787142,2.99939,0.199491,-1.43131,4.67774,10.3943,0.699508,0.79906,2.88138,0.199491,-2.02804,6.44265,11.3715,0.924568,-0.746833,-1.78017,0.199645,0.352274,3.63699,12.4442,0.954493,-0.770647,-1.81789,0.199491,
33.6532,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51415,4.08774,15.8159,0.685385,0.720759,1.45972,0.199491,1.65395,6.90594,10.7412,0.736877,0.799411,1.41024,0.199491,-0.0594256,6.4717,13.0554,0.683543,0.787249,2.9994,0.199491,-1.43205,4.67679,10.3942,0.699645,0.799219,2.88127,0.199491,-2.02909,6.44235,11.3716,0.924725,-0.746721,-1.78016,0.199645,0.352075,3.63694,12.444,0.954243,-0.770649,-1.81769,0.199491,
33.6633,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51436,4.0878,15.816,0.685483,0.720738,1.45975,0.199491,1.65332,6.90596,10.7406,0.737085,0.799535,1.41024,0.199491,-0.0601137,6.47177,13.0555,0.683691,0.787381,2.99942,0.199491,-1.43287,4.67574,10.394,0.699801,0.799398,2.88115,0.199491,-2.03025,6.44196,11.3717,0.924873,-0.746592,-1.78013,0.199645,0.351826,3.63688,12.4438,0.953972,-0.770641,-1.81748,0.199491,
33.6734,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51455,4.08785,15.816,0.685671,0.720731,1.45985,0.199491,1.6526,6.90592,10.74,0.737301,0.799675,1.41025,0.199491,-0.0608718,6.47179,13.0556,0.683856,0.78752,2.99944,0.199491,-1.43376,4.67461,10.3938,0.699976,0.799586,2.88103,0.199491,-2.0315,6.4415,11.3717,0.92504,-0.746443,-1.7801,0.199645,0.351528,3.63681,12.4436,0.953681,-0.770624,-1.81724,0.199491,
33.6835,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51471,4.08792,15.8161,0.685848,0.720728,1.45993,0.199491,1.6518,6.90583,10.7393,0.737543,0.799831,1.41026,0.199491,-0.0616902,6.47178,13.0557,0.684032,0.787675,2.99947,0.199491,-1.43471,4.6734,10.3937,0.700166,0.799789,2.88091,0.199491,-2.03284,6.44097,11.3718,0.925197,-0.746281,-1.78006,0.199645,0.351186,3.63672,12.4433,0.953384,-0.770595,-1.81699,0.199491,
33.6936,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51484,4.08799,15.8161,0.686064,0.720735,1.46005,0.199491,1.65093,6.90569,10.7386,0.737803,0.800002,1.41029,0.199491,-0.0625588,6.47173,13.0557,0.684218,0.787856,2.99951,0.199491,-1.43571,4.67214,10.3935,0.700366,0.800011,2.88079,0.199491,-2.03424,6.44037,11.3719,0.925348,-0.746106,-1.78001,0.199645,0.350803,3.63662,12.443,0.953073,-0.770558,-1.81673,0.199491,
33.7037,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51495,4.08807,15.8161,0.686289,0.720749,1.46017,0.199491,1.65,6.9055,10.7378,0.738055,0.800181,1.4103,0.199491,-0.063468,6.47164,13.0557,0.684414,0.788035,2.99955,0.199491,-1.43676,4.67083,10.3934,0.700575,0.800244,2.88067,0.199491,-2.0357,6.43972,11.3719,0.925524,-0.745916,-1.77996,0.199645,0.350387,3.6365,12.4427,0.95276,-0.770513,-1.81646,0.199491,
33.7138,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51504,4.08814,15.8161,0.686556,0.720771,1.46033,0.199491,1.64902,6.90527,10.737,0.738335,0.800371,1.41034,0.199491,-0.064407,6.47153,13.0556,0.684615,0.788222,2.9996,0.199491,-1.43782,4.66949,10.3932,0.700791,0.800486,2.88055,0.199491,-2.03719,6.43903,11.372,0.925659,-0.745723,-1.77989,0.199645,0.349943,3.63638,12.4423,0.952448,-0.770459,-1.81619,0.199491,
33.7239,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51512,4.08822,15.8161,0.686816,0.720797,1.46048,0.199491,1.64801,6.905,10.7361,0.73862,0.800567,1.41038,0.199491,-0.0653649,6.47139,13.0555,0.684818,0.788427,2.99965,0.199491,-1.43891,4.66814,10.3931,0.70101,0.800735,2.88042,0.199491,-2.0387,6.43831,11.372,0.92582,-0.745521,-1.77983,0.199645,0.34948,3.63625,12.4419,0.952141,-0.770399,-1.81592,0.199491,
33.734,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51517,4.08831,15.816,0.687109,0.720828,1.46065,0.199491,1.64698,6.90472,10.7353,0.738889,0.800764,1.4104,0.199491,-0.0663303,6.47124,13.0554,0.685024,0.788626,2.9997,0.199491,-1.43999,4.66678,10.393,0.701229,0.800989,2.8803,0.199491,-2.04021,6.43756,11.3721,0.925976,-0.745316,-1.77977,0.199645,0.349005,3.63612,12.4415,0.951847,-0.770334,-1.81566,0.199491,
33.7441,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51522,4.08839,15.816,0.687397,0.720861,1.46083,0.199491,1.64595,6.90442,10.7345,0.739175,0.800962,1.41045,0.199491,-0.0672912,6.47107,13.0553,0.685229,0.788819,2.99975,0.199491,-1.44107,4.66544,10.3928,0.701446,0.801242,2.88018,0.199491,-2.04171,6.43681,11.3721,0.926106,-0.745116,-1.77969,0.199645,0.348527,3.63598,12.441,0.951573,-0.770264,-1.81541,0.199491,
33.7542,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51527,4.08847,15.8159,0.687706,0.720896,1.46101,0.199491,1.64494,6.90413,10.7336,0.739452,0.801157,1.41048,0.199491,-0.0682356,6.4709,13.0552,0.685427,0.789022,2.9998,0.199491,-1.44212,4.66413,10.3927,0.70166,0.801486,2.88007,0.199491,-2.04318,6.43607,11.3722,0.926261,-0.744914,-1.77963,0.199645,0.348053,3.63585,12.4406,0.951327,-0.770191,-1.81518,0.199491,
33.7643,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51532,4.08855,15.8159,0.687996,0.720929,1.46119,0.199491,1.64395,6.90384,10.7329,0.739704,0.801343,1.41051,0.199491,-0.0691521,6.47074,13.0551,0.685619,0.789213,2.99985,0.199491,-1.44315,4.66285,10.3926,0.701869,0.801717,2.87996,0.199491,-2.0446,6.43535,11.3722,0.926397,-0.744722,-1.77957,0.199645,0.347594,3.63572,12.4402,0.951114,-0.770116,-1.81498,0.199491,
33.7744,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51537,4.08863,15.8158,0.688295,0.72096,1.46137,0.199491,1.64302,6.90357,10.7321,0.739964,0.801522,1.41055,0.199491,-0.0700297,6.47059,13.0549,0.685805,0.789385,2.9999,0.199491,-1.44412,4.66163,10.3924,0.702068,0.801941,2.87985,0.199491,-2.04597,6.43467,11.3723,0.92652,-0.74454,-1.7795,0.199645,0.347156,3.6356,12.4398,0.950937,-0.770041,-1.81481,0.199491,
33.7845,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51544,4.0887,15.8158,0.688581,0.720987,1.46154,0.199491,1.64214,6.90333,10.7314,0.740199,0.801688,1.41057,0.199491,-0.0708587,6.47046,13.0548,0.685978,0.789556,2.99994,0.199491,-1.44504,4.66048,10.3923,0.702257,0.802142,2.87974,0.199491,-2.04726,6.43404,11.3723,0.926668,-0.744366,-1.77946,0.199645,0.346748,3.63549,12.4395,0.950805,-0.769966,-1.81467,0.199491,
33.7946,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51552,4.08877,15.8157,0.688868,0.721011,1.46171,0.199491,1.64134,6.90313,10.7307,0.740409,0.801838,1.41059,0.199491,-0.0716289,6.47036,13.0548,0.686136,0.789715,2.99998,0.199491,-1.4459,4.6594,10.3922,0.702435,0.802319,2.87965,0.199491,-2.04846,6.43346,11.3723,0.926777,-0.744212,-1.7794,0.199645,0.346377,3.63539,12.4392,0.950718,-0.769894,-1.81456,0.199491,
33.8047,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51561,4.08883,15.8157,0.689137,0.721028,1.46187,0.199491,1.64062,6.90297,10.7301,0.740616,0.801973,1.41061,0.199491,-0.0723315,6.47028,13.0547,0.686283,0.789842,3.00001,0.199491,-1.44668,4.65842,10.3921,0.702599,0.802467,2.87956,0.199491,-2.04955,6.43296,11.3724,0.926905,-0.744071,-1.77937,0.199645,0.346048,3.6353,12.4389,0.950683,-0.769824,-1.8145,0.199491,
33.8148,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51573,4.08888,15.8157,0.689371,0.721036,1.462,0.199491,1.64,6.90287,10.7296,0.740784,0.802087,1.41062,0.199491,-0.0729578,6.47024,13.0547,0.68641,0.789959,3.00003,0.199491,-1.44738,4.65753,10.392,0.702746,0.802592,2.87948,0.199491,-2.05054,6.43253,11.3724,0.927023,-0.743951,-1.77934,0.199645,0.345767,3.63523,12.4387,0.950699,-0.76976,-1.81448,0.199491,
