time,0_rod(payload_bars compound_j8RNsn).X,0_rod(payload_bars compound_j8RNsn).Y,0_rod(payload_bars compound_j8RNsn).Z,0_rod(payload_bars compound_j8RNsn).Euler1,0_rod(payload_bars compound_j8RNsn).Euler2,0_rod(payload_bars compound_j8RNsn).Euler3,0_rod(payload_bars compound_j8RNsn).mass,1_rod(payload_bars compound_j8RNsn).X,1_rod(payload_bars compound_j8RNsn).Y,1_rod(payload_bars compound_j8RNsn).Z,1_rod(payload_bars compound_j8RNsn).Euler1,1_rod(payload_bars compound_j8RNsn).Euler2,1_rod(payload_bars compound_j8RNsn).Euler3,1_rod(payload_bars compound_j8RNsn).mass,2_rod(payload_bars compound_j8RNsn).X,2_rod(payload_bars compound_j8RNsn).Y,2_rod(payload_bars compound_j8RNsn).Z,2_rod(payload_bars compound_j8RNsn).Euler1,2_rod(payload_bars compound_j8RNsn).Euler2,2_rod(payload_bars compound_j8RNsn).Euler3,2_rod(payload_bars compound_j8RNsn).mass,3_rod(payload_bars compound_j8RNsn).X,3_rod(payload_bars compound_j8RNsn).Y,3_rod(payload_bars compound_j8RNsn).Z,3_rod(payload_bars compound_j8RNsn).Euler1,3_rod(payload_bars compound_j8RNsn).Euler2,3_rod(payload_bars compound_j8RNsn).Euler3,3_rod(payload_bars compound_j8RNsn).mass,4_rod(payload_bars compound_j8RNsn).X,4_rod(payload_bars compound_j8RNsn).Y,4_rod(payload_bars compound_j8RNsn).Z,4_rod(payload_bars compound_j8RNsn).Euler1,4_rod(payload_bars compound_j8RNsn).Euler2,4_rod(payload_bars compound_j8RNsn).Euler3,4_rod(payload_bars compound_j8RNsn).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
27.5124,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55479,6.14297,1.09796,-3.09885,-0.431751,2.72648,0.199491,-11.3364,6.14209,3.75563,-3.13152,-0.393972,2.73834,0.199491,-8.74904,6.42925,3.32409,3.13203,-0.377883,-1.9649,0.199491,-9.43302,3.49561,2.56513,3.13101,-0.377116,-1.95806,0.199491,-8.69539,4.05651,3.94219,1.41392,-0.372854,0.371883,0.199645,-8.97083,5.72356,0.501036,1.41761,-0.387357,0.415115,0.199491,
27.5225,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55484,6.14298,1.09795,-3.09894,-0.431537,2.72652,0.199491,-11.3365,6.1421,3.75561,-3.13139,-0.39424,2.7383,0.199491,-8.74907,6.42926,3.32402,3.12603,-0.380191,-1.96267,0.199491,-9.43308,3.49557,2.56509,3.13095,-0.377133,-1.95803,0.199491,-8.69548,4.05652,3.94219,1.41393,-0.37284,0.371883,0.199645,-8.9709,5.72358,0.500979,1.4176,-0.387387,0.41511,0.199491,
27.5326,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55489,6.14299,1.09793,-3.09895,-0.431509,2.72653,0.199491,-11.3366,6.14212,3.75558,-3.13134,-0.394361,2.73828,0.199491,-8.74914,6.42929,3.32399,3.12592,-0.380227,-1.96263,0.199491,-9.43315,3.49554,2.56506,3.13094,-0.377136,-1.95802,0.199491,-8.69556,4.05654,3.94218,1.41399,-0.372706,0.371862,0.199645,-8.97097,5.72359,0.500928,1.41758,-0.38742,0.41511,0.199491,
27.5427,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55492,6.14301,1.09789,-3.09887,-0.4317,2.7265,0.199491,-11.3367,6.14213,3.75553,-3.13144,-0.39414,2.73833,0.199491,-8.74924,6.42934,3.32399,3.13185,-0.377942,-1.96481,0.199491,-9.43322,3.49553,2.56503,3.13094,-0.37713,-1.95802,0.199491,-8.69563,4.05656,3.94217,1.41402,-0.372629,0.371847,0.199645,-8.97103,5.72358,0.5009,1.41759,-0.387399,0.415105,0.199491,
27.5528,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55497,6.14302,1.09786,-3.09875,-0.431958,2.72646,0.199491,-11.3368,6.14214,3.75549,-3.13155,-0.393897,2.73838,0.199491,-8.74933,6.42939,3.32398,3.13509,-0.376683,-1.966,0.199491,-9.43329,3.49552,2.56501,3.13094,-0.377127,-1.95802,0.199491,-8.6957,4.05657,3.94217,1.41399,-0.372705,0.371855,0.199645,-8.9711,5.72357,0.500867,1.41762,-0.387355,0.415095,0.199491,
27.5629,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55503,6.14303,1.09784,-3.09874,-0.431962,2.72646,0.199491,-11.3369,6.14215,3.75547,-3.13151,-0.393981,2.73837,0.199491,-8.74939,6.42942,3.32394,3.1309,-0.3783,-1.96445,0.199491,-9.43335,3.49549,2.56498,3.13094,-0.377124,-1.95801,0.199491,-8.69578,4.05658,3.94216,1.41394,-0.372829,0.371874,0.199645,-8.97118,5.72358,0.500821,1.41763,-0.38734,0.415084,0.199491,
27.573,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.5551,6.14304,1.09783,-3.09879,-0.431844,2.72649,0.199491,-11.3371,6.14216,3.75546,-3.13137,-0.394274,2.73832,0.199491,-8.74943,6.42943,3.32388,3.12544,-0.380396,-1.96243,0.199491,-9.43342,3.49545,2.56494,3.13093,-0.377123,-1.958,0.199491,-8.69588,4.05659,3.94216,1.41395,-0.372815,0.371874,0.199645,-8.97126,5.72359,0.500769,1.41762,-0.387365,0.415079,0.199491,
27.5831,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55515,6.14305,1.09781,-3.09875,-0.431908,2.72648,0.199491,-11.3372,6.14217,3.75543,-3.13133,-0.394357,2.73831,0.199491,-8.74951,6.42945,3.32386,3.12673,-0.379899,-1.9629,0.199491,-9.4335,3.49542,2.56491,3.13097,-0.377104,-1.95801,0.199491,-8.69596,4.05661,3.94216,1.41401,-0.372675,0.371851,0.199645,-8.97133,5.7236,0.500728,1.41761,-0.38738,0.415076,0.199491,
27.5932,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55518,6.14306,1.09778,-3.09863,-0.432189,2.72643,0.199491,-11.3372,6.14218,3.75539,-3.13146,-0.394072,2.73837,0.199491,-8.74961,6.4295,3.32387,3.13285,-0.377536,-1.96515,0.199491,-9.43357,3.49542,2.56489,3.131,-0.377089,-1.95802,0.199491,-8.69603,4.05662,3.94215,1.41404,-0.372599,0.371835,0.199645,-8.97139,5.72359,0.500705,1.41761,-0.387373,0.415073,0.199491,
27.6033,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55523,6.14307,1.09776,-3.09855,-0.432358,2.7264,0.199491,-11.3373,6.14219,3.75535,-3.13159,-0.39378,2.73842,0.199491,-8.74969,6.42954,3.32386,3.13482,-0.376768,-1.96587,0.199491,-9.43363,3.49542,2.56487,3.13099,-0.377091,-1.95801,0.199491,-8.69609,4.05663,3.94214,1.414,-0.372709,0.371849,0.199645,-8.97145,5.72358,0.500677,1.41763,-0.387341,0.415064,0.199491,
27.6134,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55528,6.14308,1.09775,-3.09862,-0.432196,2.72644,0.199491,-11.3374,6.1422,3.75533,-3.13156,-0.393857,2.73841,0.199491,-8.74973,6.42955,3.32381,3.12977,-0.378717,-1.96401,0.199491,-9.43369,3.49538,2.56483,3.13092,-0.377114,-1.95798,0.199491,-8.69617,4.05663,3.94214,1.41394,-0.372872,0.371875,0.199645,-8.97152,5.72359,0.500632,1.41764,-0.387334,0.415055,0.199491,
27.6235,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55533,6.14308,1.09774,-3.09868,-0.432042,2.72647,0.199491,-11.3376,6.14221,3.75532,-3.13143,-0.394124,2.73837,0.199491,-8.74977,6.42956,3.32375,3.1251,-0.380505,-1.96228,0.199491,-9.43375,3.49534,2.56479,3.13086,-0.37713,-1.95795,0.199491,-8.69625,4.05665,3.94213,1.41395,-0.372834,0.371871,0.199645,-8.97159,5.72361,0.500576,1.41761,-0.387388,0.415055,0.199491,
27.6336,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55537,6.14309,1.09772,-3.09866,-0.432106,2.72646,0.199491,-11.3376,6.14222,3.75528,-3.13144,-0.394117,2.73838,0.199491,-8.74985,6.42959,3.32373,3.12765,-0.379522,-1.96322,0.199491,-9.43382,3.49532,2.56476,3.13086,-0.377124,-1.95794,0.199491,-8.69633,4.05667,3.94212,1.41404,-0.372633,0.371838,0.199645,-8.97165,5.72362,0.500536,1.41761,-0.387403,0.415054,0.199491,
27.6437,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.5554,6.14311,1.09768,-3.09855,-0.432333,2.72643,0.199491,-11.3377,6.14223,3.75524,-3.13161,-0.393746,2.73845,0.199491,-8.74995,6.42965,3.32374,3.13367,-0.3772,-1.96543,0.199491,-9.43389,3.49532,2.56474,3.13084,-0.377132,-1.95793,0.199491,-8.69639,4.05668,3.94211,1.41407,-0.372557,0.371822,0.199645,-8.97171,5.72361,0.50051,1.41763,-0.387364,0.415046,0.199491,
27.6538,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55545,6.14312,1.09765,-3.09849,-0.432459,2.72641,0.199491,-11.3378,6.14224,3.7552,-3.13169,-0.393564,2.73849,0.199491,-8.75002,6.42969,3.32372,3.13434,-0.376937,-1.96567,0.199491,-9.43395,3.4953,2.56471,3.13081,-0.377141,-1.95792,0.199491,-8.69646,4.05669,3.94211,1.414,-0.372734,0.371847,0.199645,-8.97178,5.7236,0.500473,1.41765,-0.387327,0.415036,0.199491,
27.6639,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55552,6.14313,1.09764,-3.09855,-0.432334,2.72644,0.199491,-11.338,6.14225,3.75518,-3.13157,-0.393821,2.73845,0.199491,-8.75007,6.4297,3.32366,3.1287,-0.37911,-1.96358,0.199491,-9.43402,3.49526,2.56467,3.13079,-0.377142,-1.95791,0.199491,-8.69655,4.0567,3.94211,1.41394,-0.37289,0.371873,0.199645,-8.97186,5.72361,0.500421,1.41764,-0.387341,0.415029,0.199491,
27.674,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55558,6.14314,1.09762,-3.09857,-0.432272,2.72645,0.199491,-11.3381,6.14227,3.75516,-3.13143,-0.39412,2.7384,0.199491,-8.75012,6.42972,3.32361,3.125,-0.380523,-1.96221,0.199491,-9.43409,3.49522,2.56463,3.1308,-0.377133,-1.9579,0.199491,-8.69664,4.05671,3.94211,1.41399,-0.372763,0.371855,0.199645,-8.97193,5.72363,0.500364,1.41763,-0.387373,0.415026,0.199491,
27.6841,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55562,6.14315,1.09759,-3.0985,-0.432422,2.72643,0.199491,-11.3382,6.14228,3.75512,-3.13148,-0.394017,2.73842,0.199491,-8.75021,6.42977,3.3236,3.12865,-0.379118,-1.96356,0.199491,-9.43416,3.49521,2.56461,3.13085,-0.37711,-1.95792,0.199491,-8.69672,4.05673,3.9421,1.41409,-0.372535,0.371817,0.199645,-8.972,5.72363,0.500328,1.41764,-0.387346,0.415018,0.199491,
27.6942,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55566,6.14317,1.09756,-3.0984,-0.432639,2.72639,0.199491,-11.3383,6.14229,3.75508,-3.13163,-0.393685,2.73849,0.199491,-8.75032,6.42982,3.32361,3.1343,-0.376936,-1.96563,0.199491,-9.43423,3.4952,2.56459,3.13086,-0.377106,-1.95792,0.199491,-8.69679,4.05674,3.94209,1.41408,-0.372554,0.371816,0.199645,-8.97207,5.72362,0.500305,1.41766,-0.387306,0.415009,0.199491,
27.7043,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55571,6.14318,1.09754,-3.09835,-0.43274,2.72638,0.199491,-11.3384,6.1423,3.75505,-3.13166,-0.393595,2.73851,0.199491,-8.75038,6.42985,3.32359,3.13369,-0.37717,-1.9654,0.199491,-9.4343,3.49519,2.56456,3.13085,-0.377104,-1.95791,0.199491,-8.69686,4.05675,3.94209,1.41398,-0.372804,0.371853,0.199645,-8.97213,5.72362,0.500268,1.41766,-0.387316,0.415006,0.199491,
27.7144,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55577,6.14318,1.09753,-3.0984,-0.432621,2.7264,0.199491,-11.3385,6.14231,3.75504,-3.13156,-0.393817,2.73847,0.199491,-8.75042,6.42986,3.32353,3.12772,-0.379466,-1.96319,0.199491,-9.43436,3.49515,2.56452,3.13082,-0.377111,-1.95789,0.199491,-8.69694,4.05676,3.94209,1.41394,-0.372901,0.37187,0.199645,-8.97221,5.72363,0.500221,1.41765,-0.38734,0.415001,0.199491,
27.7245,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55582,6.14319,1.09753,-3.09844,-0.432526,2.72642,0.199491,-11.3386,6.14231,3.75502,-3.13149,-0.393963,2.73845,0.199491,-8.75047,6.42987,3.32349,3.12513,-0.380455,-1.96223,0.199491,-9.43443,3.49512,2.56449,3.1308,-0.377116,-1.95788,0.199491,-8.69702,4.05677,3.94208,1.41403,-0.372693,0.371838,0.199645,-8.97227,5.72365,0.500174,1.41765,-0.387337,0.414993,0.199491,
27.7346,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55585,6.1432,1.0975,-3.09839,-0.432632,2.72641,0.199491,-11.3387,6.14232,3.75498,-3.13158,-0.39378,2.73849,0.199491,-8.75056,6.4299,3.32348,3.12968,-0.378702,-1.96391,0.199491,-9.43449,3.4951,2.56446,3.13081,-0.377108,-1.95788,0.199491,-8.69709,4.05679,3.94207,1.41411,-0.372506,0.371806,0.199645,-8.97233,5.72365,0.500144,1.41765,-0.387346,0.414992,0.199491,
27.7447,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55589,6.14321,1.09747,-3.09828,-0.43287,2.72637,0.199491,-11.3387,6.14234,3.75494,-3.13174,-0.393439,2.73855,0.199491,-8.75065,6.42995,3.32348,3.13471,-0.376755,-1.96576,0.199491,-9.43456,3.4951,2.56444,3.1308,-0.377107,-1.95787,0.199491,-8.69716,4.0568,3.94206,1.41407,-0.372608,0.371818,0.199645,-8.97239,5.72364,0.500119,1.41764,-0.387365,0.414994,0.199491,
27.7548,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55594,6.14322,1.09745,-3.09827,-0.432886,2.72637,0.199491,-11.3388,6.14235,3.75491,-3.13175,-0.39341,2.73856,0.199491,-8.75071,6.42998,3.32345,3.13288,-0.377461,-1.96508,0.199491,-9.43462,3.49508,2.56441,3.13077,-0.377115,-1.95786,0.199491,-8.69723,4.05681,3.94206,1.41397,-0.372838,0.371852,0.199645,-8.97245,5.72364,0.50008,1.41766,-0.387322,0.414981,0.199491,
27.7649,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.556,6.14323,1.09743,-3.09833,-0.432747,2.7264,0.199491,-11.339,6.14236,3.7549,-3.13163,-0.393654,2.73853,0.199491,-8.75075,6.42999,3.32339,3.12687,-0.379772,-1.96286,0.199491,-9.43469,3.49504,2.56437,3.13073,-0.377127,-1.95783,0.199491,-8.69731,4.05682,3.94206,1.41397,-0.372842,0.371856,0.199645,-8.97253,5.72365,0.500026,1.41767,-0.38731,0.414969,0.199491,
27.775,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55606,6.14324,1.09742,-3.09836,-0.432684,2.72642,0.199491,-11.3391,6.14237,3.75487,-3.13156,-0.393814,2.7385,0.199491,-8.75081,6.43002,3.32335,3.12546,-0.380311,-1.96233,0.199491,-9.43476,3.49501,2.56434,3.13075,-0.377118,-1.95783,0.199491,-8.6974,4.05683,3.94205,1.41407,-0.372613,0.371821,0.199645,-8.97261,5.72367,0.499974,1.41765,-0.387353,0.414971,0.199491,
27.7851,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55609,6.14325,1.09738,-3.09827,-0.432871,2.72639,0.199491,-11.3392,6.14238,3.75483,-3.13163,-0.393649,2.73854,0.199491,-8.75091,6.43007,3.32335,3.13069,-0.378295,-1.96426,0.199491,-9.43483,3.49499,2.56431,3.13079,-0.377097,-1.95785,0.199491,-8.69747,4.05685,3.94204,1.41412,-0.372494,0.371799,0.199645,-8.97267,5.72366,0.499942,1.41766,-0.387348,0.414967,0.199491,
27.7952,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55613,6.14327,1.09735,-3.09817,-0.433092,2.72635,0.199491,-11.3393,6.14239,3.75479,-3.13175,-0.393385,2.73859,0.199491,-8.75101,6.43012,3.32335,3.13493,-0.376654,-1.96581,0.199491,-9.43489,3.49499,2.56429,3.1308,-0.377091,-1.95785,0.199491,-8.69754,4.05686,3.94204,1.41406,-0.372651,0.37182,0.199645,-8.97274,5.72365,0.499913,1.41769,-0.387289,0.414955,0.199491,
27.8053,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55619,6.14328,1.09733,-3.09817,-0.433089,2.72636,0.199491,-11.3394,6.1424,3.75477,-3.13174,-0.39341,2.73859,0.199491,-8.75106,6.43015,3.32332,3.13201,-0.377781,-1.96473,0.199491,-9.43496,3.49496,2.56426,3.13077,-0.377099,-1.95783,0.199491,-8.69762,4.05687,3.94203,1.41398,-0.372845,0.37185,0.199645,-8.97281,5.72366,0.499869,1.4177,-0.387271,0.414945,0.199491,
27.8154,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55625,6.14328,1.09732,-3.09822,-0.432974,2.72638,0.199491,-11.3395,6.14241,3.75475,-3.13162,-0.393657,2.73855,0.199491,-8.7511,6.43016,3.32326,3.12619,-0.380015,-1.96257,0.199491,-9.43502,3.49493,2.56422,3.13075,-0.377104,-1.95781,0.199491,-8.6977,4.05688,3.94203,1.41401,-0.372782,0.371843,0.199645,-8.97289,5.72367,0.499817,1.41768,-0.38732,0.414944,0.199491,
27.8255,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.5563,6.14329,1.0973,-3.09822,-0.432964,2.72639,0.199491,-11.3396,6.14242,3.75473,-3.13159,-0.393725,2.73854,0.199491,-8.75117,6.43018,3.32323,3.12596,-0.380099,-1.96249,0.199491,-9.43509,3.4949,2.56419,3.13076,-0.377094,-1.95781,0.199491,-8.69778,4.05689,3.94203,1.4141,-0.372566,0.371809,0.199645,-8.97295,5.72368,0.499775,1.41768,-0.387322,0.414939,0.199491,
27.8356,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55634,6.1433,1.09727,-3.09812,-0.43318,2.72635,0.199491,-11.3397,6.14243,3.75469,-3.13171,-0.393474,2.7386,0.199491,-8.75127,6.43022,3.32323,3.13164,-0.377912,-1.96458,0.199491,-9.43516,3.49489,2.56417,3.13078,-0.377082,-1.95782,0.199491,-8.69785,4.05691,3.94201,1.41412,-0.372519,0.371798,0.199645,-8.97301,5.72367,0.499752,1.41769,-0.387299,0.414934,0.199491,
27.8457,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55638,6.14331,1.09725,-3.09803,-0.43338,2.72632,0.199491,-11.3397,6.14244,3.75465,-3.13183,-0.393197,2.73865,0.199491,-8.75135,6.43026,3.32323,3.13493,-0.376633,-1.96578,0.199491,-9.43523,3.49489,2.56415,3.13077,-0.377084,-1.95782,0.199491,-8.69791,4.05692,3.94201,1.41405,-0.372685,0.37182,0.199645,-8.97307,5.72367,0.499727,1.41768,-0.387313,0.414934,0.199491,
27.8558,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55644,6.14332,1.09723,-3.09804,-0.433337,2.72633,0.199491,-11.3399,6.14245,3.75463,-3.13182,-0.393229,2.73865,0.199491,-8.75139,6.43027,3.32319,3.13107,-0.378125,-1.96436,0.199491,-9.43529,3.49486,2.56411,3.13074,-0.377094,-1.9578,0.199491,-8.69799,4.05693,3.942,1.414,-0.372812,0.37184,0.199645,-8.97314,5.72367,0.499686,1.41768,-0.387316,0.414928,0.199491,
27.8659,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55649,6.14333,1.09722,-3.09813,-0.433144,2.72637,0.199491,-11.34,6.14246,3.75461,-3.1317,-0.393469,2.73861,0.199491,-8.75143,6.43028,3.32313,3.12567,-0.380197,-1.96236,0.199491,-9.43535,3.49482,2.56408,3.1307,-0.377102,-1.95778,0.199491,-8.69807,4.05694,3.942,1.41404,-0.372718,0.371827,0.199645,-8.97321,5.72369,0.499634,1.41769,-0.387306,0.414917,0.199491,
27.876,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55653,6.14334,1.0972,-3.09812,-0.433155,2.72637,0.199491,-11.3401,6.14247,3.75459,-3.13168,-0.39353,2.7386,0.199491,-8.7515,6.43031,3.3231,3.12659,-0.379839,-1.96269,0.199491,-9.43542,3.49479,2.56404,3.13072,-0.37709,-1.95778,0.199491,-8.69815,4.05695,3.94199,1.41411,-0.372552,0.371801,0.199645,-8.97328,5.7237,0.499587,1.41769,-0.387316,0.414914,0.199491,
27.8861,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55657,6.14335,1.09717,-3.09802,-0.433388,2.72633,0.199491,-11.3402,6.14248,3.75454,-3.1318,-0.393271,2.73866,0.199491,-8.7516,6.43037,3.32311,3.13247,-0.37757,-1.96486,0.199491,-9.43549,3.49479,2.56402,3.13073,-0.377083,-1.95778,0.199491,-8.69822,4.05697,3.94198,1.41412,-0.372546,0.371797,0.199645,-8.97334,5.72369,0.49956,1.41768,-0.38733,0.414915,0.199491,
27.8962,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55661,6.14337,1.09713,-3.09795,-0.433528,2.72632,0.199491,-11.3403,6.14249,3.75451,-3.13189,-0.393059,2.7387,0.199491,-8.75168,6.43041,3.3231,3.13477,-0.37668,-1.9657,0.199491,-9.43555,3.49478,2.564,3.13071,-0.377089,-1.95777,0.199491,-8.69829,4.05698,3.94198,1.41405,-0.372701,0.371818,0.199645,-8.97341,5.72368,0.499528,1.4177,-0.387287,0.414905,0.199491,
27.9063,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55667,6.14338,1.09711,-3.09799,-0.433446,2.72634,0.199491,-11.3404,6.1425,3.75449,-3.13183,-0.39318,2.73868,0.199491,-8.75173,6.43043,3.32305,3.13015,-0.378461,-1.96399,0.199491,-9.43562,3.49475,2.56396,3.13069,-0.377093,-1.95776,0.199491,-8.69837,4.05698,3.94198,1.41402,-0.372796,0.371834,0.199645,-8.97348,5.72369,0.499478,1.41772,-0.38725,0.414891,0.199491,
27.9164,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.55673,6.14338,1.0971,-3.09803,-0.433341,2.72636,0.199491,-11.3405,6.14251,3.75447,-3.1317,-0.393463,2.73864,0.199491,-8.75178,6.43045,3.32299,3.12534,-0.380305,-1.96221,0.199491,-9.43568,3.49471,2.56393,3.13069,-0.377089,-1.95775,0.199491,-8.69846,4.057,3.94198,1.41406,-0.372685,0.371819,0.199645,-8.97356,5.72371,0.499423,1.41771,-0.387286,0.414888,0.199491,
